trial,rider,path,path_time,path_end_time,n_orders,delta_mean,delta_min,delta_max
trial 325,rider 3,path 3,23,92,1,-10.0,-10,-10
trial 326,rider 1,path 1,31,51,3,-8.0,-16,1
trial 326,rider 1,path 2,38,92,3,-5.0,-14,0
trial 326,rider 2,path 1,37,63,3,-10.666666666666666,-20,-1
trial 326,rider 2,path 2,9,73,1,-21.0,-21,-21
trial 326,rider 3,path 1,21,35,1,-17.0,-17,-17
trial 326,rider 3,path 2,37,75,2,-10.0,-14,-6
trial 327,rider 1,path 1,28,34,2,-11.0,-16,-6
trial 327,rider 1,path 2,18,53,2,-12.5,-14,-11
trial 327,rider 1,path 3,11,65,1,-12.0,-12,-12
trial 327,rider 1,path 4,17,83,1,-13.0,-13,-13
trial 327,rider 2,path 1,27,32,1,-14.0,-14,-14
trial 327,rider 2,path 2,18,53,2,5.0,2,8
trial 327,rider 2,path 3,17,71,1,-15.0,-15,-15
trial 327,rider 3,path 1,27,33,1,-14.0,-14,-14
trial 327,rider 3,path 2,34,68,2,0.5,-2,3
trial 328,rider 1,path 1,25,47,1,-15.0,-15,-15
trial 328,rider 1,path 2,25,73,2,-6.0,-7,-5
trial 328,rider 1,path 3,45,119,3,4.333333333333333,-6,13
trial 328,rider 2,path 1,21,38,1,-17.0,-17,-17
trial 328,rider 2,path 2,26,74,2,-11.5,-18,-5
trial 328,rider 3,path 1,17,28,1,-19.0,-19,-19
trial 328,rider 3,path 2,23,52,1,-16.0,-16,-16
trial 328,rider 3,path 3,23,78,2,-17.0,-21,-13
trial 329,rider 1,path 1,43,69,4,-5.5,-20,11
trial 329,rider 1,path 2,30,100,2,-6.0,-14,2
trial 329,rider 2,path 1,29,48,1,-13.0,-13,-13
trial 329,rider 2,path 2,29,78,2,-10.5,-17,-4
trial 329,rider 3,path 1,21,35,1,-17.0,-17,-17
trial 329,rider 3,path 2,40,78,3,-8.666666666666666,-17,2
trial 330,rider 1,path 1,7,44,1,-24.0,-24,-24
trial 330,rider 1,path 2,33,81,3,-10.333333333333334,-17,-4
trial 330,rider 2,path 1,23,42,1,-16.0,-16,-16
trial 330,rider 2,path 2,33,80,2,-11.0,-19,-3
trial 330,rider 3,path 1,17,26,1,-19.0,-19,-19
trial 330,rider 3,path 2,23,54,1,-16.0,-16,-16
trial 330,rider 3,path 3,38,100,4,-11.5,-24,-2
trial 331,rider 1,path 1,11,23,1,-22.0,-22,-22
trial 331,rider 1,path 2,34,63,2,-12.0,-17,-7
trial 331,rider 2,path 1,13,33,1,-21.0,-21,-21
trial 331,rider 2,path 2,15,51,1,-20.0,-20,-20
trial 331,rider 2,path 3,33,87,3,-5.333333333333333,-12,7
trial 331,rider 3,path 1,19,31,1,-18.0,-18,-18
trial 331,rider 3,path 2,23,59,1,-16.0,-16,-16
trial 331,rider 3,path 3,38,98,3,-9.333333333333334,-20,3
trial 332,rider 1,path 1,15,21,1,-20.0,-20,-20
trial 332,rider 1,path 2,38,66,2,-7.5,-17,2
trial 332,rider 1,path 3,15,82,1,-16.0,-16,-16
trial 332,rider 2,path 1,34,49,2,-10.0,-13,-7
trial 332,rider 2,path 2,38,96,3,-10.666666666666666,-19,-1
trial 332,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 332,rider 3,path 2,36,83,3,-6.666666666666667,-15,-2
trial 333,rider 1,path 1,7,37,1,-24.0,-24,-24
trial 333,rider 1,path 2,17,58,1,-19.0,-19,-19
trial 333,rider 1,path 3,32,93,3,-4.0,-9,3
trial 333,rider 2,path 1,25,59,1,-15.0,-15,-15
trial 333,rider 2,path 2,28,88,2,-2.0,-3,-1
trial 333,rider 3,path 1,7,18,1,-24.0,-24,-24
trial 333,rider 3,path 2,11,36,1,-22.0,-22,-22
trial 333,rider 3,path 3,17,58,1,-19.0,-19,-19
trial 333,rider 3,path 4,32,95,2,-15.5,-22,-9
trial 334,rider 1,path 1,17,22,1,-19.0,-19,-19
trial 334,rider 1,path 2,29,52,2,-10.5,-18,-3
trial 334,rider 1,path 3,33,88,2,-9.0,-16,-2
trial 334,rider 2,path 1,21,31,2,-18.0,-22,-14
trial 334,rider 2,path 2,29,66,2,-13.0,-19,-7
trial 334,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 334,rider 3,path 2,19,53,1,-18.0,-18,-18
trial 334,rider 3,path 3,32,86,2,-8.5,-10,-7
trial 335,rider 1,path 1,33,56,2,-11.0,-16,-6
trial 335,rider 1,path 2,51,112,6,7.0,-20,32
trial 335,rider 2,path 1,19,29,1,-18.0,-18,-18
trial 335,rider 2,path 2,24,63,2,-13.0,-18,-8
trial 335,rider 3,path 1,19,24,1,-18.0,-18,-18
trial 335,rider 3,path 2,23,62,1,-16.0,-16,-16
trial 336,rider 1,path 1,17,24,1,-19.0,-19,-19
trial 336,rider 1,path 2,39,69,3,-8.0,-19,-2
trial 336,rider 2,path 1,25,35,1,-15.0,-15,-15
trial 336,rider 2,path 2,21,64,1,-12.0,-12,-12
trial 336,rider 2,path 3,19,84,1,-7.0,-7,-7
trial 336,rider 3,path 1,30,42,2,-12.0,-18,-6
trial 336,rider 3,path 2,41,90,4,-4.25,-21,14
trial 337,rider 1,path 1,30,47,2,-11.5,-18,-5
trial 337,rider 1,path 2,33,81,3,-1.3333333333333333,-15,9
trial 337,rider 2,path 1,29,44,1,-13.0,-13,-13
trial 337,rider 2,path 2,37,87,3,-3.0,-17,8
trial 337,rider 3,path 1,9,15,1,-23.0,-23,-23
trial 337,rider 3,path 2,32,52,2,-9.5,-13,-6
trial 337,rider 3,path 3,7,66,1,-24.0,-24,-24
trial 338,rider 1,path 1,9,26,1,-23.0,-23,-23
trial 338,rider 1,path 2,17,53,1,-19.0,-19,-19
trial 338,rider 1,path 3,29,91,3,-13.666666666666666,-18,-7
trial 338,rider 2,path 1,23,32,1,-16.0,-16,-16
trial 338,rider 2,path 2,23,56,1,-15.0,-15,-15
trial 338,rider 2,path 3,27,87,3,-12.666666666666666,-19,-4
trial 338,rider 3,path 1,31,37,1,-12.0,-12,-12
trial 338,rider 3,path 2,32,78,2,-14.5,-23,-6
trial 339,rider 1,path 1,28,39,2,-15.0,-21,-9
trial 339,rider 1,path 2,40,92,3,-8.0,-19,-1
trial 339,rider 2,path 1,28,35,2,-15.5,-21,-10
trial 339,rider 2,path 2,25,65,1,-15.0,-15,-15
trial 339,rider 3,path 1,23,30,1,-15.0,-15,-15
trial 339,rider 3,path 2,31,64,4,-10.75,-23,2
trial 340,rider 1,path 1,19,24,1,-18.0,-18,-18
trial 340,rider 1,path 2,16,41,2,-14.0,-16,-12
trial 340,rider 1,path 3,28,71,2,-12.0,-15,-9
trial 340,rider 2,path 1,28,40,2,-14.0,-18,-10
trial 340,rider 2,path 2,31,75,1,-12.0,-12,-12
trial 340,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 340,rider 3,path 2,28,61,2,-13.0,-18,-8
trial 340,rider 3,path 3,34,96,2,-0.5,-8,7
trial 341,rider 1,path 1,21,43,1,-17.0,-17,-17
trial 341,rider 1,path 2,59,103,6,6.5,-10,30
trial 341,rider 2,path 1,27,57,2,-15.5,-21,-10
trial 341,rider 2,path 2,21,84,1,-17.0,-17,-17
trial 341,rider 3,path 1,25,51,1,-15.0,-15,-15
trial 341,rider 3,path 2,30,82,2,-13.0,-17,-9
trial 342,rider 1,path 1,19,24,1,-18.0,-18,-18
trial 342,rider 1,path 2,36,67,2,-12.0,-17,-7
trial 342,rider 1,path 3,39,107,3,1.6666666666666667,-8,11
trial 342,rider 2,path 1,48,69,4,-1.5,-20,16
trial 342,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 342,rider 3,path 2,34,73,2,-10.0,-16,-4
trial 343,rider 1,path 1,23,38,1,-16.0,-16,-16
trial 343,rider 1,path 2,42,92,4,3.25,-10,9
trial 343,rider 2,path 1,9,34,1,-23.0,-23,-23
trial 343,rider 2,path 2,37,87,3,-5.333333333333333,-12,0
trial 343,rider 3,path 1,27,42,1,-14.0,-14,-14
trial 343,rider 3,path 2,36,79,2,-4.0,-14,6
trial 343,rider 3,path 3,27,107,1,9.0,9,9
trial 344,rider 1,path 1,19,27,1,-18.0,-18,-18
trial 344,rider 1,path 2,55,84,5,1.0,-16,14
trial 344,rider 2,path 1,25,42,2,-15.0,-18,-12
trial 344,rider 2,path 2,25,72,1,-15.0,-15,-15
trial 344,rider 2,path 3,34,107,2,3.5,-4,11
trial 344,rider 3,path 1,27,35,1,-14.0,-14,-14
trial 345,rider 1,path 1,28,46,2,-9.0,-16,-2
trial 345,rider 1,path 2,21,84,1,-17.0,-17,-17
trial 345,rider 2,path 1,9,17,1,-23.0,-23,-23
trial 345,rider 2,path 2,23,41,1,-14.0,-14,-14
trial 345,rider 2,path 3,39,84,3,-10.333333333333334,-20,0
trial 345,rider 3,path 1,15,20,1,-20.0,-20,-20
trial 345,rider 3,path 2,39,72,4,-7.5,-24,9
trial 346,rider 1,path 1,17,26,1,-19.0,-19,-19
trial 346,rider 1,path 2,34,65,3,-5.333333333333333,-15,3
trial 346,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 346,rider 2,path 2,58,110,6,2.1666666666666665,-12,29
trial 346,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 346,rider 3,path 2,21,52,1,-7.0,-7,-7
trial 347,rider 1,path 1,21,43,1,-17.0,-17,-17
trial 347,rider 1,path 2,13,58,1,-21.0,-21,-21
trial 347,rider 1,path 3,29,88,2,-8.0,-10,-6
trial 347,rider 2,path 1,17,29,1,-19.0,-19,-19
trial 347,rider 2,path 2,38,74,3,-2.6666666666666665,-8,1
trial 347,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 347,rider 3,path 2,42,82,4,-1.75,-14,8
trial 348,rider 1,path 1,11,18,1,-22.0,-22,-22
trial 348,rider 1,path 2,11,31,1,-22.0,-22,-22
trial 348,rider 1,path 3,42,78,3,-7.0,-15,1
trial 348,rider 2,path 1,28,53,2,-14.5,-18,-11
trial 348,rider 2,path 2,40,95,3,-4.0,-14,10
trial 348,rider 3,path 1,27,37,1,-14.0,-14,-14
trial 348,rider 3,path 2,27,70,1,-14.0,-14,-14
trial 348,rider 3,path 3,23,94,1,-5.0,-5,-5
trial 349,rider 1,path 1,21,26,1,-17.0,-17,-17
trial 349,rider 1,path 2,50,77,5,-1.4,-21,15
trial 349,rider 2,path 1,27,39,1,-14.0,-14,-14
trial 349,rider 2,path 2,13,53,1,-20.0,-20,-20
trial 349,rider 2,path 3,28,91,2,-15.5,-20,-11
trial 349,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 349,rider 3,path 2,13,46,1,-21.0,-21,-21
trial 349,rider 3,path 3,19,77,1,-18.0,-18,-18
trial 350,rider 1,path 1,17,28,1,-19.0,-19,-19
trial 350,rider 1,path 2,21,57,2,-17.0,-22,-12
trial 350,rider 1,path 3,40,98,3,-1.0,-13,8
trial 350,rider 2,path 1,37,62,4,-8.5,-22,4
trial 350,rider 3,path 1,27,42,2,-21.5,-30,-13
trial 350,rider 3,path 2,21,64,1,-17.0,-17,-17
trial 351,rider 1,path 1,21,30,1,-17.0,-17,-17
trial 351,rider 1,path 2,37,79,3,-6.666666666666667,-11,0
trial 351,rider 2,path 1,30,46,2,-12.0,-18,-6
trial 351,rider 2,path 2,17,70,1,-19.0,-19,-19
trial 351,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 351,rider 3,path 2,29,66,2,-9.0,-10,-8
trial 351,rider 3,path 3,41,108,3,0.3333333333333333,-10,7
trial 352,rider 1,path 1,19,47,1,-18.0,-18,-18
trial 352,rider 1,path 2,43,91,5,6.2,-10,22
trial 352,rider 2,path 1,13,23,1,-21.0,-21,-21
trial 352,rider 2,path 2,21,47,1,-17.0,-17,-17
trial 352,rider 2,path 3,41,90,3,-4.333333333333333,-9,0
trial 352,rider 3,path 1,19,26,1,-18.0,-18,-18
trial 352,rider 3,path 2,21,50,1,-17.0,-17,-17
trial 353,rider 1,path 1,13,25,1,-21.0,-21,-21
trial 353,rider 1,path 2,32,67,3,-5.333333333333333,-13,2
trial 353,rider 2,path 1,40,61,3,-5.666666666666667,-19,8
trial 353,rider 2,path 2,34,96,3,-5.333333333333333,-14,8
trial 353,rider 3,path 1,27,34,1,-14.0,-14,-14
trial 353,rider 3,path 2,36,72,2,-6.5,-8,-5
trial 354,rider 1,path 1,18,31,2,-16.0,-19,-13
trial 354,rider 1,path 2,49,83,4,0.5,-9,11
trial 354,rider 1,path 3,7,91,1,2.0,2,2
trial 354,rider 2,path 1,23,40,1,-16.0,-16,-16
trial 354,rider 2,path 2,33,83,2,-9.5,-11,-8
trial 354,rider 2,path 3,23,107,1,8.0,8,8
trial 354,rider 3,path 1,23,35,1,-16.0,-16,-16
trial 355,rider 1,path 1,23,34,1,-16.0,-16,-16
trial 355,rider 1,path 2,29,64,2,-9.0,-16,-2
trial 355,rider 1,path 3,43,108,3,4.333333333333333,-19,25
trial 355,rider 2,path 1,23,31,1,-16.0,-16,-16
trial 355,rider 2,path 2,37,71,3,1.6666666666666667,-12,20
trial 355,rider 3,path 1,23,33,1,-16.0,-16,-16
trial 355,rider 3,path 2,30,65,2,-6.0,-9,-3
trial 356,rider 1,path 1,21,43,1,-17.0,-17,-17
trial 356,rider 1,path 2,24,68,2,0.5,-4,5
trial 356,rider 2,path 1,23,48,1,-16.0,-16,-16
trial 356,rider 2,path 2,15,66,1,-20.0,-20,-20
trial 356,rider 2,path 3,49,116,5,4.0,-16,24
trial 356,rider 3,path 1,25,43,1,-15.0,-15,-15
trial 356,rider 3,path 2,32,76,2,-6.5,-13,0
trial 357,rider 1,path 1,32,42,3,-8.333333333333334,-13,-1
trial 357,rider 1,path 2,13,57,1,-21.0,-21,-21
trial 357,rider 2,path 1,44,63,4,-2.5,-17,10
trial 357,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 357,rider 3,path 2,38,70,4,-5.75,-14,5
trial 358,rider 1,path 1,13,23,1,-21.0,-21,-21
trial 358,rider 1,path 2,36,63,4,-0.25,-14,9
trial 358,rider 2,path 1,19,26,1,-18.0,-18,-18
trial 358,rider 2,path 2,36,86,3,-8.666666666666666,-18,3
trial 358,rider 3,path 1,17,26,1,-19.0,-19,-19
trial 358,rider 3,path 2,36,63,2,-4.5,-13,4
trial 358,rider 3,path 3,27,91,1,-14.0,-14,-14
trial 359,rider 1,path 1,17,29,1,-19.0,-19,-19
trial 359,rider 1,path 2,39,70,3,-5.0,-11,6
trial 359,rider 2,path 1,21,32,1,-17.0,-17,-17
trial 359,rider 2,path 2,17,54,1,-19.0,-19,-19
trial 359,rider 2,path 3,48,106,5,4.8,-12,21
trial 359,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 359,rider 3,path 2,21,60,1,-17.0,-17,-17
trial 360,rider 1,path 1,23,42,1,-16.0,-16,-16
trial 360,rider 1,path 2,60,123,7,5.857142857142857,-21,39
trial 360,rider 2,path 1,19,29,1,-18.0,-18,-18
trial 360,rider 2,path 2,30,84,2,-14.5,-21,-8
trial 360,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 360,rider 3,path 2,17,63,1,-19.0,-19,-19
trial 361,rider 1,path 1,17,30,1,-19.0,-19,-19
trial 361,rider 1,path 2,17,59,1,-19.0,-19,-19
trial 361,rider 1,path 3,33,93,3,-0.6666666666666666,-10,7
trial 361,rider 2,path 1,17,28,1,-19.0,-19,-19
trial 361,rider 2,path 2,28,67,2,-12.0,-16,-8
trial 361,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 361,rider 3,path 2,11,39,1,-13.0,-13,-13
trial 361,rider 3,path 3,17,57,1,-17.0,-17,-17
trial 361,rider 3,path 4,31,95,2,-12.0,-17,-7
trial 362,rider 1,path 1,39,67,4,-9.25,-30,6
trial 362,rider 2,path 1,23,36,1,-16.0,-16,-16
trial 362,rider 2,path 2,17,58,1,-19.0,-19,-19
trial 362,rider 2,path 3,35,96,3,-6.666666666666667,-21,4
trial 362,rider 3,path 1,25,33,1,-15.0,-15,-15
trial 362,rider 3,path 2,43,89,3,-9.0,-22,5
trial 363,rider 1,path 1,22,35,2,-17.0,-24,-10
trial 363,rider 1,path 2,28,77,2,-15.5,-20,-11
trial 363,rider 2,path 1,29,35,2,-13.0,-16,-10
trial 363,rider 2,path 2,27,75,1,-14.0,-14,-14
trial 363,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 363,rider 3,path 2,45,72,4,-2.0,-18,15
trial 363,rider 3,path 3,15,88,1,-6.0,-6,-6
trial 364,rider 1,path 1,11,17,1,-22.0,-22,-22
trial 364,rider 1,path 2,17,36,1,-19.0,-19,-19
trial 364,rider 1,path 3,50,100,6,1.6666666666666667,-19,25
trial 364,rider 2,path 1,27,37,1,-14.0,-14,-14
trial 364,rider 2,path 2,22,60,2,-13.5,-18,-9
trial 364,rider 3,path 1,19,24,1,-18.0,-18,-18
trial 364,rider 3,path 2,25,50,1,-15.0,-15,-15
trial 365,rider 1,path 1,28,64,3,-16.0,-30,-6
trial 365,rider 2,path 1,11,18,1,-22.0,-22,-22
trial 365,rider 2,path 2,21,43,1,-17.0,-17,-17
trial 365,rider 2,path 3,25,72,2,-13.5,-14,-13
trial 365,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 365,rider 3,path 2,31,61,2,-10.5,-14,-7
trial 365,rider 3,path 3,31,95,3,-13.0,-21,-4
trial 366,rider 1,path 1,11,42,1,-22.0,-22,-22
trial 366,rider 1,path 2,26,90,2,-14.5,-22,-7
trial 366,rider 2,path 1,17,35,1,-19.0,-19,-19
trial 366,rider 2,path 2,44,85,4,-7.5,-24,4
trial 366,rider 3,path 1,17,24,2,-24.0,-29,-19
trial 366,rider 3,path 2,11,42,1,-22.0,-22,-22
trial 366,rider 3,path 3,9,61,1,-23.0,-23,-23
trial 366,rider 3,path 4,27,89,1,-13.0,-13,-13
trial 367,rider 1,path 1,38,71,3,-8.333333333333334,-18,1
trial 367,rider 1,path 2,27,99,1,-4.0,-4,-4
trial 367,rider 2,path 1,23,39,1,-16.0,-16,-16
trial 367,rider 2,path 2,9,49,1,-21.0,-21,-21
trial 367,rider 2,path 3,39,91,3,-9.0,-21,5
trial 367,rider 3,path 1,23,36,1,-16.0,-16,-16
trial 367,rider 3,path 2,11,52,1,-22.0,-22,-22
trial 367,rider 3,path 3,34,91,2,-13.5,-19,-8
trial 368,rider 1,path 1,38,66,3,-7.333333333333333,-19,1
trial 368,rider 2,path 1,23,45,1,-16.0,-16,-16
trial 368,rider 2,path 2,33,79,2,-10.5,-16,-5
trial 368,rider 3,path 1,21,36,1,-17.0,-17,-17
trial 368,rider 3,path 2,19,57,2,-23.0,-30,-16
trial 368,rider 3,path 3,41,104,4,-6.5,-22,11
trial 369,rider 1,path 1,7,40,1,-24.0,-24,-24
trial 369,rider 1,path 2,13,54,1,-19.0,-19,-19
trial 369,rider 1,path 3,61,125,6,7.666666666666667,-18,33
trial 369,rider 2,path 1,17,37,1,-19.0,-19,-19
trial 369,rider 2,path 2,28,74,2,-12.0,-13,-11
trial 369,rider 3,path 1,21,40,1,-17.0,-17,-17
trial 369,rider 3,path 2,25,70,1,-15.0,-15,-15
trial 370,rider 1,path 1,13,28,1,-21.0,-21,-21
trial 370,rider 1,path 2,32,62,3,-10.333333333333334,-21,2
trial 370,rider 2,path 1,9,30,1,-23.0,-23,-23
trial 370,rider 2,path 2,37,87,3,-9.333333333333334,-18,3
trial 370,rider 3,path 1,17,34,1,-19.0,-19,-19
trial 370,rider 3,path 2,25,60,1,-15.0,-15,-15
trial 370,rider 3,path 3,27,88,3,-12.333333333333334,-19,-6
trial 371,rider 1,path 1,15,37,1,-20.0,-20,-20
trial 371,rider 1,path 2,9,53,1,-23.0,-23,-23
trial 371,rider 1,path 3,34,92,3,-6.333333333333333,-24,7
trial 371,rider 2,path 1,23,44,1,-16.0,-16,-16
trial 371,rider 2,path 2,36,90,3,-6.666666666666667,-12,1
trial 371,rider 3,path 1,17,33,1,-19.0,-19,-19
trial 371,rider 3,path 2,40,75,3,-4.333333333333333,-15,1
trial 372,rider 1,path 1,11,16,1,-22.0,-22,-22
trial 372,rider 1,path 2,19,36,1,-18.0,-18,-18
trial 372,rider 1,path 3,11,49,1,-22.0,-22,-22
trial 372,rider 1,path 4,32,84,2,-7.5,-12,-3
trial 372,rider 2,path 1,19,30,1,-18.0,-18,-18
trial 372,rider 2,path 2,23,60,1,-14.0,-14,-14
trial 372,rider 2,path 3,38,102,3,-9.333333333333334,-19,0
trial 372,rider 3,path 1,13,19,1,-21.0,-21,-21
trial 372,rider 3,path 2,17,47,1,-19.0,-19,-19
trial 372,rider 3,path 3,23,77,1,-16.0,-16,-16
trial 373,rider 1,path 1,19,26,1,-18.0,-18,-18
trial 373,rider 1,path 2,33,62,3,-8.333333333333334,-17,-4
trial 373,rider 1,path 3,34,97,3,-4.666666666666667,-10,2
trial 373,rider 2,path 1,19,34,2,-19.5,-24,-15
trial 373,rider 2,path 2,28,64,2,-15.0,-21,-9
trial 373,rider 3,path 1,27,38,1,-14.0,-14,-14
trial 373,rider 3,path 2,27,69,1,-14.0,-14,-14
trial 374,rider 1,path 1,13,25,1,-21.0,-21,-21
trial 374,rider 1,path 2,35,64,4,-2.75,-15,9
trial 374,rider 2,path 1,34,63,2,-8.5,-12,-5
trial 374,rider 2,path 2,27,91,1,-13.0,-13,-13
trial 374,rider 3,path 1,25,37,1,-15.0,-15,-15
trial 374,rider 3,path 2,44,87,4,-0.25,-19,19
trial 375,rider 1,path 1,28,46,2,-12.0,-16,-8
trial 375,rider 1,path 2,13,75,1,-21.0,-21,-21
trial 375,rider 2,path 1,19,43,1,-18.0,-18,-18
trial 375,rider 2,path 2,53,98,5,0.8,-23,15
trial 375,rider 3,path 1,13,20,1,-21.0,-21,-21
trial 375,rider 3,path 2,30,52,2,-12.5,-15,-10
trial 375,rider 3,path 3,23,82,1,-16.0,-16,-16
trial 376,rider 1,path 1,15,21,1,-20.0,-20,-20
trial 376,rider 1,path 2,17,44,1,-19.0,-19,-19
trial 376,rider 2,path 1,17,25,1,-19.0,-19,-19
trial 376,rider 2,path 2,19,46,1,-18.0,-18,-18
trial 376,rider 2,path 3,9,60,1,-23.0,-23,-23
trial 376,rider 2,path 4,21,83,1,-17.0,-17,-17
trial 376,rider 3,path 1,21,32,1,-17.0,-17,-17
trial 376,rider 3,path 2,54,98,6,1.8333333333333333,-16,20
trial 377,rider 1,path 1,9,16,1,-23.0,-23,-23
trial 377,rider 1,path 2,26,44,2,-16.0,-20,-12
trial 377,rider 1,path 3,29,74,2,-9.0,-13,-5
trial 377,rider 2,path 1,29,46,3,-8.333333333333334,-16,2
trial 377,rider 2,path 2,23,79,1,-16.0,-16,-16
trial 377,rider 3,path 1,19,26,1,-18.0,-18,-18
trial 377,rider 3,path 2,29,60,2,-12.5,-15,-10
trial 377,rider 3,path 3,23,86,1,-16.0,-16,-16
trial 378,rider 1,path 1,25,41,2,-14.5,-18,-11
trial 378,rider 1,path 2,28,78,2,-15.0,-19,-11
trial 378,rider 2,path 1,25,40,1,-15.0,-15,-15
trial 378,rider 2,path 2,13,54,1,-20.0,-20,-20
trial 378,rider 2,path 3,25,85,1,-15.0,-15,-15
trial 378,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 378,rider 3,path 2,51,83,5,4.0,-18,17
trial 379,rider 1,path 1,31,41,2,-12.5,-16,-9
trial 379,rider 1,path 2,22,64,2,-13.5,-17,-10
trial 379,rider 2,path 1,34,40,2,-10.0,-13,-7
trial 379,rider 2,path 2,29,71,1,-12.0,-12,-12
trial 379,rider 3,path 1,21,30,1,-17.0,-17,-17
trial 379,rider 3,path 2,26,57,2,-4.0,-5,-3
trial 379,rider 3,path 3,27,89,3,-12.0,-20,-8
trial 380,rider 1,path 1,27,42,1,-14.0,-14,-14
trial 380,rider 1,path 2,45,95,4,-3.5,-16,6
trial 380,rider 2,path 1,9,18,1,-23.0,-23,-23
trial 380,rider 2,path 2,34,58,3,-11.333333333333334,-19,-5
trial 380,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 380,rider 3,path 2,40,75,3,-6.666666666666667,-15,-1
trial 381,rider 1,path 1,38,60,3,-9.333333333333334,-17,-3
trial 381,rider 2,path 1,17,30,1,-19.0,-19,-19
trial 381,rider 2,path 2,24,56,2,-11.5,-14,-9
trial 381,rider 2,path 3,34,94,3,-4.333333333333333,-17,10
trial 381,rider 3,path 1,21,31,1,-17.0,-17,-17
trial 381,rider 3,path 2,19,51,1,-18.0,-18,-18
trial 381,rider 3,path 3,32,92,2,-11.0,-17,-5
trial 382,rider 1,path 1,13,18,1,-21.0,-21,-21
trial 382,rider 1,path 2,47,74,5,0.4,-21,13
trial 382,rider 1,path 3,9,84,1,-10.0,-10,-10
trial 382,rider 2,path 1,23,31,1,-16.0,-16,-16
trial 382,rider 2,path 2,29,76,1,-13.0,-13,-13
trial 382,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 382,rider 3,path 2,13,50,1,-21.0,-21,-21
trial 382,rider 3,path 3,35,90,2,-12.5,-20,-5
trial 383,rider 1,path 1,18,27,2,-15.5,-18,-13
trial 383,rider 1,path 2,52,98,5,0.0,-17,18
trial 383,rider 2,path 1,33,53,3,-8.333333333333334,-16,0
trial 383,rider 3,path 1,21,30,1,-17.0,-17,-17
trial 383,rider 3,path 2,15,48,1,-20.0,-20,-20
trial 383,rider 3,path 3,19,83,1,-18.0,-18,-18
trial 384,rider 1,path 1,15,35,1,-20.0,-20,-20
trial 384,rider 1,path 2,18,67,2,-18.5,-21,-16
trial 384,rider 2,path 1,23,34,1,-16.0,-16,-16
trial 384,rider 2,path 2,23,58,1,-16.0,-16,-16
trial 384,rider 2,path 3,46,109,4,-0.75,-20,16
trial 384,rider 3,path 1,13,18,1,-21.0,-21,-21
trial 384,rider 3,path 2,23,44,1,-16.0,-16,-16
trial 384,rider 3,path 3,27,72,2,-10.0,-14,-6
trial 385,rider 1,path 1,25,48,2,-16.0,-21,-11
trial 385,rider 1,path 2,28,91,3,-5.0,-14,10
trial 385,rider 2,path 1,17,25,1,-19.0,-19,-19
trial 385,rider 2,path 2,11,40,1,-22.0,-22,-22
trial 385,rider 2,path 3,19,60,1,-16.0,-16,-16
trial 385,rider 2,path 4,29,90,3,-10.0,-18,0
trial 385,rider 3,path 1,29,35,1,-13.0,-13,-13
trial 385,rider 3,path 2,23,72,1,-10.0,-10,-10
trial 386,rider 1,path 1,62,89,6,8.833333333333334,-16,35
trial 386,rider 2,path 1,17,27,1,-19.0,-19,-19
trial 386,rider 2,path 2,19,56,1,-18.0,-18,-18
trial 386,rider 3,path 1,31,38,1,-12.0,-12,-12
trial 386,rider 3,path 2,32,87,4,-12.5,-23,-2
trial 387,rider 1,path 1,13,20,1,-21.0,-21,-21
trial 387,rider 1,path 2,19,42,1,-18.0,-18,-18
trial 387,rider 1,path 3,18,63,2,-18.5,-24,-13
trial 387,rider 1,path 4,31,95,2,-1.0,-9,7
trial 387,rider 2,path 1,48,66,4,-5.25,-18,10
trial 387,rider 3,path 1,19,28,1,-18.0,-18,-18
trial 387,rider 3,path 2,9,39,1,-23.0,-23,-23
trial 387,rider 3,path 3,25,68,1,-15.0,-15,-15
trial 388,rider 1,path 1,22,56,2,-11.5,-17,-6
trial 388,rider 1,path 2,29,90,3,-8.0,-11,-3
trial 388,rider 2,path 1,19,33,1,-18.0,-18,-18
trial 388,rider 2,path 2,25,60,1,-15.0,-15,-15
trial 388,rider 2,path 3,27,91,1,-14.0,-14,-14
trial 388,rider 3,path 1,13,21,1,-21.0,-21,-21
trial 388,rider 3,path 2,30,58,2,-14.0,-18,-10
trial 388,rider 3,path 3,31,94,2,-3.0,-17,11
